<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MSFT.US,D,19900911,000000,0.5561,0.5561,0.5405,0.5484,110628850,0
MSFT.US,D,19900912,000000,0.5561,0.572,0.5484,0.5641,105225669,0
MSFT.US,D,19900913,000000,0.572,0.5805,0.5641,0.572,69948459,0
MSFT.US,D,19900914,000000,0.5641,0.5957,0.5561,0.5879,94924277,0
MSFT.US,D,19900917,000000,0.5879,0.6119,0.5879,0.6038,98741852,0
MSFT.US,D,19900918,000000,0.6038,0.6199,0.5879,0.6119,85057166,0
MSFT.US,D,19900919,000000,0.6275,0.6275,0.6119,0.6119,73917523,0
MSFT.US,D,19900920,000000,0.6119,0.6119,0.5879,0.5879,73564045,0
MSFT.US,D,19900921,000000,0.5879,0.6038,0.5805,0.5957,112062974,0
MSFT.US,D,19900924,000000,0.5879,0.5957,0.572,0.5805,114234337,0
MSFT.US,D,19900925,000000,0.5879,0.5957,0.5805,0.5957,74775977,0
MSFT.US,D,19900926,000000,0.5957,0.6038,0.5879,0.5957,55082140,0
MSFT.US,D,19900927,000000,0.6038,0.6119,0.5805,0.5879,92197442,0
MSFT.US,D,19900928,000000,0.5805,0.6275,0.572,0.6275,137442762,0
MSFT.US,D,19901001,000000,0.6435,0.6675,0.6354,0.6675,184627180,0
MSFT.US,D,19901002,000000,0.6753,0.6753,0.6516,0.6516,117082374,0
MSFT.US,D,19901003,000000,0.6516,0.6675,0.6435,0.6516,80795216,0
MSFT.US,D,19901004,000000,0.6435,0.6516,0.6354,0.6354,97196648,0
MSFT.US,D,19901005,000000,0.6275,0.6516,0.6199,0.6435,115163486,0
MSFT.US,D,19901008,000000,0.6516,0.6596,0.6354,0.6516,54253990,0
MSFT.US,D,19901009,000000,0.6435,0.6516,0.6199,0.6275,93106389,0
MSFT.US,D,19901010,000000,0.6119,0.6199,0.5879,0.5879,162145902,0
MSFT.US,D,19901011,000000,0.5879,0.5957,0.5641,0.572,117567146,0
MSFT.US,D,19901012,000000,0.5805,0.5805,0.5325,0.5641,153248331,0
MSFT.US,D,19901015,000000,0.572,0.572,0.5484,0.5561,182819373,0
MSFT.US,D,19901016,000000,0.5641,0.572,0.5325,0.5405,422054032,0
MSFT.US,D,19901017,000000,0.5405,0.5641,0.5325,0.5561,190515118,0
MSFT.US,D,19901018,000000,0.5641,0.6119,0.5641,0.6038,173568334,0
MSFT.US,D,19901019,000000,0.6119,0.6275,0.5957,0.6119,238931658,0
MSFT.US,D,19901022,000000,0.6119,0.6435,0.6119,0.6354,112628530,0
MSFT.US,D,19901023,000000,0.6275,0.6516,0.6275,0.6354,100832431,0
MSFT.US,D,19901024,000000,0.6275,0.6516,0.6275,0.6435,76775659,0
MSFT.US,D,19901025,000000,0.6516,0.6596,0.6354,0.6435,72241024,0
MSFT.US,D,19901026,000000,0.6275,0.6354,0.6275,0.6275,82936290,0
MSFT.US,D,19901029,000000,0.6275,0.6354,0.6119,0.6199,95217162,0
MSFT.US,D,19901030,000000,0.6199,0.6354,0.6119,0.6354,73735734,0
MSFT.US,D,19901031,000000,0.6354,0.6435,0.6275,0.6275,85844913,0
MSFT.US,D,19901101,000000,0.6275,0.6354,0.6199,0.6275,69352595,0
MSFT.US,D,19901102,000000,0.6275,0.6516,0.6275,0.6435,104872195,0
MSFT.US,D,19901105,000000,0.6435,0.6516,0.6435,0.6516,71119988,0
MSFT.US,D,19901106,000000,0.6516,0.6596,0.6275,0.6354,83057484,0
MSFT.US,D,19901107,000000,0.6275,0.6435,0.6275,0.6275,88511157,0
MSFT.US,D,19901108,000000,0.6275,0.6435,0.6275,0.6275,60970089,0
MSFT.US,D,19901109,000000,0.6435,0.6516,0.6354,0.6435,60798404,0
MSFT.US,D,19901112,000000,0.6516,0.6831,0.6516,0.6831,122960222,0
MSFT.US,D,19901113,000000,0.6831,0.6915,0.6675,0.6831,94904079,0
MSFT.US,D,19901114,000000,0.6753,0.6915,0.6753,0.6915,83774544,0
MSFT.US,D,19901115,000000,0.6831,0.6831,0.6675,0.6753,88551557,0
MSFT.US,D,19901116,000000,0.6675,0.6831,0.6675,0.6753,94086030,0
MSFT.US,D,19901119,000000,0.6753,0.6915,0.6753,0.6915,63898919,0
MSFT.US,D,19901120,000000,0.6831,0.6992,0.6753,0.6753,96600785,0
MSFT.US,D,19901121,000000,0.6753,0.6831,0.6596,0.6831,85198557,0
MSFT.US,D,19901123,000000,0.6831,0.6992,0.6753,0.6831,30944570,0
MSFT.US,D,19901126,000000,0.6753,0.6992,0.6675,0.6992,66736848,0
MSFT.US,D,19901127,000000,0.6992,0.7153,0.6915,0.7153,88955533,0
MSFT.US,D,19901128,000000,0.7153,0.7229,0.6992,0.6992,108881657,0
MSFT.US,D,19901129,000000,0.6992,0.7069,0.6915,0.7069,92389336,0
MSFT.US,D,19901130,000000,0.7069,0.7389,0.6992,0.7153,101226310,0
MSFT.US,D,19901203,000000,0.7229,0.7389,0.7229,0.731,95722131,0
MSFT.US,D,19901204,000000,0.731,0.747,0.7229,0.7389,76513074,0
MSFT.US,D,19901205,000000,0.7389,0.747,0.7389,0.747,96267503,0
MSFT.US,D,19901206,000000,0.7552,0.763,0.731,0.7389,151773817,0
MSFT.US,D,19901207,000000,0.7389,0.747,0.7153,0.7389,114911002,0
MSFT.US,D,19901210,000000,0.7229,0.747,0.7229,0.731,77886589,0
MSFT.US,D,19901211,000000,0.7229,0.7389,0.7153,0.7153,86642767,0
MSFT.US,D,19901212,000000,0.7069,0.7229,0.6992,0.7153,100377958,0
MSFT.US,D,19901213,000000,0.7229,0.731,0.7069,0.7229,71130086,0
MSFT.US,D,19901214,000000,0.7229,0.7389,0.7153,0.731,68221464,0
MSFT.US,D,19901217,000000,0.7229,0.7389,0.7153,0.731,38276735,0
MSFT.US,D,19901218,000000,0.7389,0.747,0.7389,0.747,72766190,0
MSFT.US,D,19901219,000000,0.747,0.747,0.7389,0.7389,48063053,0
MSFT.US,D,19901220,000000,0.7389,0.7552,0.731,0.747,65918797,0
MSFT.US,D,19901221,000000,0.747,0.7552,0.747,0.747,46952121,0
MSFT.US,D,19901224,000000,0.747,0.747,0.7389,0.747,19007073,0
MSFT.US,D,19901226,000000,0.747,0.747,0.7389,0.7389,22743853,0
MSFT.US,D,19901227,000000,0.7389,0.747,0.7389,0.7389,31742426,0
MSFT.US,D,19901228,000000,0.7389,0.747,0.7389,0.7389,28429816,0
MSFT.US,D,19901231,000000,0.7389,0.747,0.7389,0.747,33247232,0
MSFT.US,D,19910102,000000,0.7389,0.747,0.7389,0.7389,53456135,0
MSFT.US,D,19910103,000000,0.7389,0.7552,0.7389,0.747,74099313,0
MSFT.US,D,19910104,000000,0.7389,0.7552,0.7389,0.7552,82037445,0
MSFT.US,D,19910107,000000,0.747,0.7706,0.7389,0.7389,122808736,0
MSFT.US,D,19910108,000000,0.7389,0.747,0.7229,0.731,107225355,0
MSFT.US,D,19910109,000000,0.731,0.747,0.731,0.731,162186296,0
MSFT.US,D,19910110,000000,0.7389,0.7788,0.7389,0.7788,173780416,0
MSFT.US,D,19910111,000000,0.7788,0.7788,0.763,0.7706,86976051,0
MSFT.US,D,19910114,000000,0.763,0.7706,0.747,0.763,82279829,0
MSFT.US,D,19910115,000000,0.763,0.7867,0.763,0.7788,117041969,0
MSFT.US,D,19910116,000000,0.7788,0.8184,0.7788,0.8101,196261674,0
MSFT.US,D,19910117,000000,0.8499,0.8499,0.8264,0.8343,229377621,0
MSFT.US,D,19910118,000000,0.8184,0.8499,0.8101,0.8425,144522442,0
MSFT.US,D,19910121,000000,0.8343,0.8896,0.8343,0.8896,216733179,0
MSFT.US,D,19910122,000000,0.8896,0.898,0.8661,0.882,159509951,0
MSFT.US,D,19910123,000000,0.8743,0.8896,0.8743,0.882,108124202,0
MSFT.US,D,19910124,000000,0.882,0.898,0.882,0.898,120748453,0
MSFT.US,D,19910125,000000,0.898,0.898,0.882,0.8896,121879588,0
MSFT.US,D,19910128,000000,0.882,0.9296,0.882,0.9138,183738432,0
MSFT.US,D,19910129,000000,0.9138,0.9375,0.8896,0.9138,206169188,0
MSFT.US,D,19910130,000000,0.9138,0.9535,0.9059,0.9535,208421371,0
MSFT.US,D,19910131,000000,0.9535,0.9856,0.9535,0.9693,156288248,0
MSFT.US,D,19910201,000000,0.977,1.0011,0.9616,0.9856,165347417,0
MSFT.US,D,19910204,000000,0.9931,1.0011,0.9693,0.9856,123768170,0
MSFT.US,D,19910205,000000,0.9856,1.0092,0.9693,1.0011,124475133,0
MSFT.US,D,19910206,000000,1.0011,1.0568,0.9931,1.0488,149178272,0
MSFT.US,D,19910207,000000,1.0488,1.0808,1.0092,1.017,187212629,0
MSFT.US,D,19910208,000000,1.017,1.0412,1.0092,1.0326,104124830,0
MSFT.US,D,19910211,000000,1.0326,1.0326,1.0092,1.0326,213683158,0
MSFT.US,D,19910212,000000,1.0251,1.0412,1.017,1.0251,134948211,0
MSFT.US,D,19910213,000000,1.017,1.0488,1.0092,1.0412,133948365,0
MSFT.US,D,19910214,000000,1.0412,1.0412,0.977,1.0011,187545909,0
MSFT.US,D,19910215,000000,1.0011,1.0326,1.0011,1.0251,161943908,0
MSFT.US,D,19910219,000000,1.0092,1.0251,1.0011,1.017,93368972,0
MSFT.US,D,19910220,000000,1.0092,1.0326,1.0011,1.017,73715540,0
MSFT.US,D,19910221,000000,1.017,1.0251,0.9931,0.9931,95772633,0
MSFT.US,D,19910222,000000,0.9856,1.0326,0.9856,1.0092,147764356,0
MSFT.US,D,19910225,000000,1.0251,1.0326,1.0011,1.017,124172145,0
MSFT.US,D,19910226,000000,1.0011,1.017,0.9931,1.0092,77906788,0
MSFT.US,D,19910227,000000,1.0092,1.0488,1.0011,1.0412,122980423,0
MSFT.US,D,19910228,000000,1.0488,1.0488,1.0251,1.0251,77159436,0
MSFT.US,D,19910301,000000,1.017,1.0488,1.0092,1.0488,109023041,0
MSFT.US,D,19910304,000000,1.0488,1.0649,1.0326,1.0568,65959201,0
MSFT.US,D,19910305,000000,1.0649,1.1123,1.0568,1.1046,107104159,0
MSFT.US,D,19910306,000000,1.1123,1.1205,1.0568,1.0649,141795601,0
MSFT.US,D,19910307,000000,1.0326,1.0649,1.0251,1.0326,231993374,0
MSFT.US,D,19910308,000000,1.0326,1.0488,1.0092,1.017,188939602,0
MSFT.US,D,19910311,000000,1.0092,1.017,0.9693,0.9856,225792334,0
MSFT.US,D,19910312,000000,0.9693,0.977,0.9454,0.9454,214450705,0
MSFT.US,D,19910313,000000,0.9535,1.0011,0.9535,0.9931,154672340,0
MSFT.US,D,19910314,000000,1.0011,1.0011,0.9616,0.9693,140573582,0
MSFT.US,D,19910315,000000,0.9693,0.977,0.9535,0.9535,107912115,0
MSFT.US,D,19910318,000000,0.9535,0.9856,0.9535,0.9856,92884204,0
MSFT.US,D,19910319,000000,0.9693,1.0011,0.9616,0.977,129757117,0
MSFT.US,D,19910320,000000,0.977,1.0011,0.977,0.977,116728898,0
MSFT.US,D,19910321,000000,0.9856,1.0011,0.9296,0.9375,167185501,0
MSFT.US,D,19910322,000000,0.9375,0.9454,0.9216,0.9296,134221062,0
MSFT.US,D,19910325,000000,0.9296,0.977,0.9296,0.9693,83915929,0
MSFT.US,D,19910326,000000,0.977,1.0412,0.977,1.0412,126141533,0
MSFT.US,D,19910327,000000,1.0412,1.0808,1.0412,1.0649,128959264,0
MSFT.US,D,19910328,000000,1.0649,1.0724,1.0488,1.0488,42770966,0
MSFT.US,D,19910401,000000,1.0488,1.0649,1.0326,1.0568,83047386,0
MSFT.US,D,19910402,000000,1.0649,1.1123,1.0568,1.1123,135018904,0
MSFT.US,D,19910403,000000,1.1205,1.152,1.1205,1.1283,128737085,0
MSFT.US,D,19910404,000000,1.1283,1.152,1.1205,1.1283,103589568,0
MSFT.US,D,19910405,000000,1.1283,1.1283,1.0808,1.0887,152773662,0
MSFT.US,D,19910408,000000,1.0887,1.1205,1.0808,1.1046,65262338,0
MSFT.US,D,19910409,000000,1.1046,1.1205,1.0887,1.0887,85238950,0
MSFT.US,D,19910410,000000,1.0887,1.0887,1.0412,1.0649,104276331,0
MSFT.US,D,19910411,000000,1.0724,1.1046,1.0724,1.0964,67241825,0
MSFT.US,D,19910412,000000,1.0808,1.0887,1.0251,1.0649,247899918,0
MSFT.US,D,19910415,000000,1.0488,1.1283,1.0412,1.1283,124586228,0
MSFT.US,D,19910416,000000,1.1283,1.1362,1.0887,1.1123,114082848,0
MSFT.US,D,19910417,000000,1.1283,1.1601,1.0964,1.1046,180082446,0
MSFT.US,D,19910418,000000,1.1046,1.1123,1.0724,1.0887,123556088,0
MSFT.US,D,19910419,000000,1.0488,1.0808,1.0412,1.0649,135483478,0
MSFT.US,D,19910422,000000,1.0488,1.0488,1.0092,1.0092,195968801,0
MSFT.US,D,19910423,000000,1.0092,1.017,0.9931,1.0092,145754565,0
MSFT.US,D,19910424,000000,1.0011,1.0412,0.9931,1.017,115203879,0
MSFT.US,D,19910425,000000,1.017,1.0251,0.9931,1.0011,92167148,0
MSFT.US,D,19910426,000000,0.9931,1.0092,0.977,1.0011,123960068,0
MSFT.US,D,19910429,000000,1.0011,1.0011,0.9693,0.9693,99953788,0
MSFT.US,D,19910430,000000,0.9693,0.9856,0.9535,0.977,161560134,0
MSFT.US,D,19910501,000000,0.977,1.0011,0.9616,1.0011,156581127,0
MSFT.US,D,19910502,000000,1.0011,1.017,0.9931,0.9931,93823445,0
MSFT.US,D,19910503,000000,0.9931,1.0011,0.9856,1.0011,32328187,0
MSFT.US,D,19910506,000000,0.9931,1.0251,0.9931,1.017,62777882,0
MSFT.US,D,19910507,000000,1.0251,1.0251,1.0011,1.0011,71402771,0
MSFT.US,D,19910508,000000,1.0011,1.0251,0.9931,1.017,80785117,0
MSFT.US,D,19910509,000000,1.0251,1.0488,1.017,1.0488,107023364,0
MSFT.US,D,19910510,000000,1.0488,1.0568,1.0092,1.017,73038875,0
MSFT.US,D,19910513,000000,1.0251,1.0251,1.0011,1.0251,96429090,0
MSFT.US,D,19910514,000000,1.017,1.0251,1.0011,1.0011,82502014,0
MSFT.US,D,19910515,000000,0.9931,0.9931,0.9535,0.9693,155924675,0
MSFT.US,D,19910516,000000,0.9856,0.9931,0.977,0.9856,98529765,0
MSFT.US,D,19910517,000000,0.977,0.9856,0.9693,0.9856,62858676,0
MSFT.US,D,19910520,000000,0.9856,0.9931,0.9693,0.9856,92490329,0
MSFT.US,D,19910521,000000,0.9856,1.0251,0.9856,1.0092,117223767,0
MSFT.US,D,19910522,000000,1.017,1.0568,1.0092,1.0568,124535731,0
MSFT.US,D,19910523,000000,1.0568,1.0887,1.0568,1.0808,95035371,0
MSFT.US,D,19910524,000000,1.0887,1.1123,1.0808,1.0887,95287855,0
MSFT.US,D,19910528,000000,1.0964,1.1046,1.0887,1.0964,61636654,0
MSFT.US,D,19910529,000000,1.1046,1.1123,1.0887,1.0887,90056374,0
MSFT.US,D,19910530,000000,1.0887,1.1046,1.0808,1.0887,86733665,0
MSFT.US,D,19910531,000000,1.0964,1.0964,1.0724,1.0887,114719108,0
MSFT.US,D,19910603,000000,1.0808,1.1123,1.0808,1.1123,65858202,0
MSFT.US,D,19910604,000000,1.1123,1.1205,1.0964,1.1205,49143689,0
MSFT.US,D,19910605,000000,1.1123,1.1283,1.1123,1.1123,58051363,0
MSFT.US,D,19910606,000000,1.1205,1.1205,1.0964,1.0964,45841184,0
MSFT.US,D,19910607,000000,1.0887,1.0887,1.0808,1.0887,72917683,0
MSFT.US,D,19910610,000000,1.0887,1.0964,1.0887,1.0964,41377252,0
MSFT.US,D,19910611,000000,1.0964,1.1205,1.0964,1.0964,58697726,0
MSFT.US,D,19910612,000000,1.0964,1.1123,1.0887,1.0964,71635057,0
MSFT.US,D,19910613,000000,1.0964,1.1123,1.0964,1.0964,53304645,0
MSFT.US,D,19910614,000000,1.1046,1.1283,1.0964,1.1205,65030054,0
MSFT.US,D,19910617,000000,1.1283,1.1362,1.1123,1.1205,41266156,0
MSFT.US,D,19910618,000000,1.1205,1.1205,1.0887,1.1046,65716812,0
MSFT.US,D,19910619,000000,1.0887,1.0887,1.017,1.0251,220278048,0
MSFT.US,D,19910620,000000,1.0011,1.0092,0.977,1.0011,263705501,0
MSFT.US,D,19910621,000000,1.0011,1.017,1.0011,1.0092,94934375,0
MSFT.US,D,19910624,000000,1.0011,1.0011,0.9693,0.9693,111790282,0
MSFT.US,D,19910625,000000,0.9856,0.9931,0.9693,0.977,136382329,0
MSFT.US,D,19910626,000000,0.977,1.0011,0.9693,1.0011,135554177,0
MSFT.US,D,19910627,000000,1.0092,1.017,0.9931,1.0092,79266843,0
MSFT.US,D,19910628,000000,1.0092,1.0251,0.9693,1.0092,86302760,0
MSFT.US,D,19910701,000000,1.0251,1.0649,1.0092,1.0568,101539387,0
MSFT.US,D,19910702,000000,1.0568,1.0724,1.0092,1.0092,61606353,0
MSFT.US,D,19910703,000000,0.9616,0.9693,0.9138,0.9535,268798958,0
MSFT.US,D,19910705,000000,0.9454,0.9454,0.9138,0.9138,110473989,0
MSFT.US,D,19910708,000000,0.9059,1.0011,0.898,0.9931,153154068,0
MSFT.US,D,19910709,000000,1.0011,1.0251,0.9856,1.0092,107935672,0
MSFT.US,D,19910710,000000,1.017,1.0251,0.9693,0.9693,94415951,0
MSFT.US,D,19910711,000000,0.977,0.9931,0.9693,0.9856,71746153,0
MSFT.US,D,19910712,000000,0.9931,1.017,0.977,1.0092,49338944,0
MSFT.US,D,19910715,000000,1.0251,1.0412,1.017,1.0412,51567548,0
MSFT.US,D,19910716,000000,1.0412,1.0412,1.0011,1.0011,59943319,0
MSFT.US,D,19910717,000000,0.977,1.0092,0.9693,1.0092,56846167,0
MSFT.US,D,19910718,000000,1.0092,1.0251,0.9931,0.9931,35987539,0
MSFT.US,D,19910719,000000,1.0011,1.0092,0.977,1.0092,34284104,0
MSFT.US,D,19910722,000000,0.9931,1.0251,0.9856,1.0011,49285086,0
MSFT.US,D,19910723,000000,1.0092,1.017,0.9856,0.9856,49931447,0
MSFT.US,D,19910724,000000,0.9931,1.0011,0.9693,0.9693,76196623,0
MSFT.US,D,19910725,000000,0.9931,1.0092,0.977,0.977,126538777,0
MSFT.US,D,19910726,000000,0.9931,1.0649,0.9931,1.0568,209414473,0
MSFT.US,D,19910729,000000,1.0568,1.0568,1.0251,1.0412,191424066,0
MSFT.US,D,19910730,000000,1.0488,1.0808,1.0326,1.0808,109464053,0
MSFT.US,D,19910731,000000,1.0808,1.0964,1.0808,1.0887,156581127,0
MSFT.US,D,19910801,000000,1.0964,1.0964,1.0808,1.0887,75664724,0
MSFT.US,D,19910802,000000,1.0964,1.1123,1.0887,1.0887,114136712,0
MSFT.US,D,19910805,000000,1.0887,1.0887,1.0649,1.0724,39630055,0
MSFT.US,D,19910806,000000,1.0724,1.1123,1.0724,1.1046,74479720,0
MSFT.US,D,19910807,000000,1.1123,1.1362,1.1046,1.1283,97115848,0
MSFT.US,D,19910808,000000,1.1283,1.1761,1.1283,1.1761,128841445,0
MSFT.US,D,19910809,000000,1.1678,1.2158,1.1601,1.1999,161038335,0
MSFT.US,D,19910812,000000,1.1838,1.2474,1.1838,1.2316,79812205,0
MSFT.US,D,19910813,000000,1.2474,1.2474,1.2238,1.2238,132551285,0
MSFT.US,D,19910814,000000,1.2316,1.2397,1.2158,1.2238,93991765,0
MSFT.US,D,19910815,000000,1.2238,1.2397,1.1999,1.2079,63767625,0
MSFT.US,D,19910816,000000,1.1999,1.2238,1.1919,1.2158,73045612,0
MSFT.US,D,19910819,000000,1.152,1.2079,1.1441,1.1919,119826045,0
MSFT.US,D,19910820,000000,1.1999,1.2158,1.1919,1.1919,80411438,0
MSFT.US,D,19910821,000000,1.2158,1.2553,1.2158,1.2474,102697457,0
MSFT.US,D,19910822,000000,1.2474,1.2634,1.2397,1.2474,61195645,0
MSFT.US,D,19910823,000000,1.2474,1.2871,1.2474,1.2634,60542550,0
MSFT.US,D,19910826,000000,1.2553,1.2634,1.2397,1.2634,61909331,0
MSFT.US,D,19910827,000000,1.2553,1.2634,1.2474,1.2553,47978888,0
MSFT.US,D,19910828,000000,1.2553,1.2871,1.2553,1.2714,58293748,0
MSFT.US,D,19910829,000000,1.2795,1.2871,1.2634,1.2714,39239549,0
MSFT.US,D,19910830,000000,1.2714,1.2795,1.2553,1.2634,30904168,0
MSFT.US,D,19910903,000000,1.2634,1.2634,1.2238,1.2316,46982418,0
MSFT.US,D,19910904,000000,1.2397,1.2397,1.1999,1.2238,53957741,0
MSFT.US,D,19910905,000000,1.2316,1.2316,1.1919,1.1919,82000420,0
MSFT.US,D,19910906,000000,1.1999,1.2238,1.1919,1.1999,71241182,0
MSFT.US,D,19910909,000000,1.1999,1.2079,1.1919,1.1999,44767287,0
MSFT.US,D,19910910,000000,1.2158,1.2238,1.1919,1.1919,92490329,0
MSFT.US,D,19910911,000000,1.1919,1.2238,1.1919,1.2158,89817354,0
MSFT.US,D,19910912,000000,1.2316,1.2714,1.2316,1.2714,75476197,0
MSFT.US,D,19910913,000000,1.2714,1.2714,1.2238,1.2316,72042403,0
MSFT.US,D,19910916,000000,1.2316,1.2397,1.2238,1.2316,30419400,0
MSFT.US,D,19910917,000000,1.2316,1.2553,1.2158,1.2553,32775930,0
MSFT.US,D,19910918,000000,1.2474,1.2714,1.2474,1.2553,37791965,0
MSFT.US,D,19910919,000000,1.2634,1.295,1.2553,1.2795,72049135,0
MSFT.US,D,19910920,000000,1.2871,1.295,1.2795,1.2871,42525217,0
MSFT.US,D,19910923,000000,1.2795,1.2871,1.2553,1.2634,69813800,0
MSFT.US,D,19910924,000000,1.2634,1.3111,1.2634,1.3111,66804184,0
MSFT.US,D,19910925,000000,1.3111,1.3111,1.2871,1.3034,36142395,0
MSFT.US,D,19910926,000000,1.3034,1.3346,1.295,1.3271,67329354,0
MSFT.US,D,19910927,000000,1.3271,1.3271,1.3034,1.3111,46672703,0
MSFT.US,D,19910930,000000,1.3111,1.3271,1.295,1.3188,38855764,0
MSFT.US,D,19911001,000000,1.3188,1.3271,1.3111,1.3188,27530972,0
MSFT.US,D,19911002,000000,1.3111,1.3426,1.2795,1.295,94288022,0
MSFT.US,D,19911003,000000,1.2871,1.3111,1.2795,1.3034,48578126,0
MSFT.US,D,19911004,000000,1.3111,1.3188,1.3034,1.3111,37111936,0
MSFT.US,D,19911007,000000,1.295,1.3188,1.2871,1.3111,38135347,0
MSFT.US,D,19911008,000000,1.3111,1.3271,1.3111,1.3271,52893937,0
MSFT.US,D,19911009,000000,1.3271,1.3585,1.3271,1.3271,85467875,0
MSFT.US,D,19911010,000000,1.3426,1.3426,1.3111,1.3346,58980510,0
MSFT.US,D,19911011,000000,1.351,1.351,1.3034,1.3346,98078664,0
MSFT.US,D,19911014,000000,1.3346,1.3667,1.3346,1.3667,71012262,0
MSFT.US,D,19911015,000000,1.3667,1.3667,1.351,1.3585,81152068,0
MSFT.US,D,19911016,000000,1.3585,1.3585,1.3346,1.351,140550011,0
MSFT.US,D,19911017,000000,1.351,1.351,1.3111,1.3271,134046006,0
MSFT.US,D,19911018,000000,1.3346,1.3585,1.3346,1.3346,53082457,0
MSFT.US,D,19911021,000000,1.3346,1.3585,1.3346,1.351,40262949,0
MSFT.US,D,19911022,000000,1.3585,1.3745,1.3585,1.3585,45581968,0
MSFT.US,D,19911023,000000,1.3667,1.3667,1.3346,1.3426,51513682,0
MSFT.US,D,19911024,000000,1.3426,1.3426,1.3271,1.3426,37791965,0
MSFT.US,D,19911025,000000,1.3426,1.351,1.3271,1.3271,39387666,0
MSFT.US,D,19911028,000000,1.3271,1.3426,1.3034,1.3426,53237316,0
MSFT.US,D,19911029,000000,1.3426,1.351,1.3346,1.351,51230900,0
MSFT.US,D,19911030,000000,1.351,1.4061,1.351,1.4061,92005549,0
MSFT.US,D,19911031,000000,1.4061,1.4143,1.3828,1.3906,57640656,0
MSFT.US,D,19911101,000000,1.3906,1.3906,1.3667,1.3745,48106817,0
MSFT.US,D,19911104,000000,1.3667,1.3745,1.351,1.351,40451474,0
MSFT.US,D,19911105,000000,1.3585,1.4061,1.351,1.3906,72574302,0
MSFT.US,D,19911106,000000,1.3984,1.4224,1.3828,1.4143,53735551,0
MSFT.US,D,19911107,000000,1.4224,1.4224,1.4061,1.4061,29308466,0
MSFT.US,D,19911108,000000,1.4143,1.4382,1.4143,1.4143,51190506,0
MSFT.US,D,19911111,000000,1.4224,1.4543,1.4224,1.4463,56900032,0
MSFT.US,D,19911112,000000,1.4619,1.4936,1.4543,1.4861,112264954,0
MSFT.US,D,19911113,000000,1.4779,1.5094,1.4695,1.5017,80687487,0
MSFT.US,D,19911114,000000,1.5094,1.5094,1.4695,1.4779,62239249,0
MSFT.US,D,19911115,000000,1.4695,1.4936,1.4061,1.4143,100421721,0
MSFT.US,D,19911118,000000,1.4143,1.4543,1.4143,1.4463,101599992,0
MSFT.US,D,19911119,000000,1.4302,1.4463,1.3984,1.4302,100960359,0
MSFT.US,D,19911120,000000,1.4382,1.4463,1.4224,1.4302,51116443,0
MSFT.US,D,19911121,000000,1.4302,1.4463,1.4224,1.4463,49877582,0
MSFT.US,D,19911122,000000,1.4382,1.4463,1.4143,1.4224,53446039,0
MSFT.US,D,19911125,000000,1.4224,1.4382,1.4143,1.4224,47305602,0
MSFT.US,D,19911126,000000,1.4302,1.4302,1.3745,1.4061,82491923,0
MSFT.US,D,19911127,000000,1.3984,1.4224,1.3984,1.4143,21053886,0
MSFT.US,D,19911129,000000,1.4061,1.4543,1.4061,1.4463,28790027,0
MSFT.US,D,19911202,000000,1.4302,1.5094,1.4224,1.5017,78344426,0
MSFT.US,D,19911203,000000,1.5017,1.5256,1.4779,1.5094,91170676,0
MSFT.US,D,19911204,000000,1.5094,1.5341,1.4861,1.5176,50914451,0
MSFT.US,D,19911205,000000,1.5094,1.5176,1.4936,1.5094,34916999,0
MSFT.US,D,19911206,000000,1.5094,1.5656,1.5017,1.5492,72352120,0
MSFT.US,D,19911209,000000,1.5341,1.5413,1.5017,1.5176,80963538,0
MSFT.US,D,19911210,000000,1.5176,1.5176,1.4861,1.5094,64878560,0
MSFT.US,D,19911211,000000,1.5176,1.5256,1.4779,1.4936,54893615,0
MSFT.US,D,19911212,000000,1.5017,1.5341,1.4936,1.5176,51870527,0
MSFT.US,D,19911213,000000,1.5176,1.5256,1.5094,1.5176,36741625,0
MSFT.US,D,19911216,000000,1.5176,1.5176,1.4936,1.5176,38189204,0
MSFT.US,D,19911217,000000,1.5176,1.5341,1.4861,1.5094,38546051,0
MSFT.US,D,19911218,000000,1.5176,1.5341,1.5017,1.5256,47076678,0
MSFT.US,D,19911219,000000,1.5176,1.5341,1.5017,1.5256,53466234,0
MSFT.US,D,19911220,000000,1.5413,1.5575,1.5176,1.5341,49594798,0
MSFT.US,D,19911223,000000,1.5341,1.5891,1.5256,1.5891,64683308,0
MSFT.US,D,19911224,000000,1.5891,1.5972,1.5736,1.5807,33657942,0
MSFT.US,D,19911226,000000,1.5807,1.605,1.5736,1.605,34122516,0
MSFT.US,D,19911227,000000,1.605,1.6525,1.5972,1.6367,51419426,0
MSFT.US,D,19911230,000000,1.645,1.6525,1.6291,1.645,49830448,0
MSFT.US,D,19911231,000000,1.645,1.6606,1.613,1.6525,56825968,0
MSFT.US,D,19920102,000000,1.645,1.7003,1.6291,1.6923,104171962,0
MSFT.US,D,19920103,000000,1.6923,1.7003,1.6606,1.6765,53648019,0
MSFT.US,D,19920106,000000,1.6848,1.7484,1.6686,1.7321,88450566,0
MSFT.US,D,19920107,000000,1.7321,1.7877,1.7163,1.7802,90281925,0
